ano,uf,centil,quantidade_de_contribuintes,rendimentos_tributaveis_limite_superior_da_rtb_do_centil_r_milhoes,rtb_soma_centil,rendimentos_tributaveis_rtb_acumulada_do_centil_r_milhoes,rendimentos_tributaveis_media_da_rtb_do_centil_r,rendimentos_sujeitos_a_tribut_exclusiva_r_milhoes,rendimentos_isentos_lucros_e_dividendos_r_milhoes,rendimentos_isentos_rendim_socio_titular_me_epp_opt_simples_r_milhoes,rendimentos_isentos_outros_rendimentos_isentos_r_milhoes,despesas_dedutiveis_previdencia_r_milhoes,despesas_dedutiveis_dependentes_r_milhoes,despesas_dedutiveis_instrucao_r_milhoes,despesas_dedutiveis_medicas_r_milhoes,despesas_dedutiveis_pensao_alimenticia_r_milhoes,despesas_dedutiveis_livro_caixa_r_milhoes,imposto_devido_r_milhoes,bens_imoveis,bens_e_direitos_moveis_r_milhoes,bens_e_direitos_financeiros_r_milhoes,bens_e_direitos_outros_bens_e_direitos_r_milhoes,dividas_onus
2015,AL,80.0,2.082,"69.052,41",14163.0,"4.995,16","68.023,80",12.28,4.83,0.5,15.41,7.22,5.02,3.78,7.53,1.87,0.37,7.78,9509.0,26.91,62.12,2.21,1919.0
2015,AL,81.0,2.083,"71.475,26",14636.0,"5.141,52","70.262,67",11.33,9.72,1,15.52,7.06,4.83,3.91,7.61,1.68,0.33,8.67,10371.0,26.39,82.66,5.09,2429.0
2015,AL,82.0,2.083,"73.837,05",15122.0,"5.292,74","72.598,76",15.11,10.58,1.17,15.56,6.48,4.37,3.53,7.24,1.44,0.19,9.86,11836.0,30.8,96.01,8.35,2626.0
2015,AL,83.0,2.082,"76.409,86",15654.0,"5.449,28","75.185,27",14.81,6.15,0.92,20.95,7.93,4.88,4.04,8.62,1.92,0.18,10.54,12078.0,29.11,117.01,2.62,2715.0
2015,AL,84.0,2.083,"79.019,78",16183.0,"5.611,11","77.692,39",13.6,7.13,1.93,15.13,8.85,5.16,4.27,9.83,2.35,0.35,11.23,11901.0,31.83,124.57,2.86,4515.0
2015,AL,85.0,2.082,"82.247,45",16781.0,"5.778,93","80.602,78",14.04,11.4,1.54,18.72,8.04,4.55,3.79,8.67,1.32,0.42,13.02,14096.0,33.78,140.79,4.83,3642.0
2015,AL,86.0,2.083,"85.756,79",1749.0,"5.953,83","83.967,76",14.7,16.27,0.8,16.22,7.85,4.48,4.0,8.45,1.49,0.35,14.55,13331.0,34.69,105.66,5.17,3549.0
2015,AL,87.0,2.083,"89.365,26",18231.0,"6.136,14","87.523,10",16.31,7.05,2.19,20.82,8.64,4.78,4.13,9.76,2.2,0.49,16.02,1439.0,38.06,90.99,2.56,395.0
2015,AL,88.0,2.082,"93.835,63",19054.0,"6.326,68","91.517,92",18.71,10.07,1.91,23.73,9.53,4.93,4.37,10.08,1.66,0.94,18.11,17122.0,42.29,113.72,13.76,3589.0
2015,AL,89.0,2.083,"99.235,52",20098.0,"6.527,67","96.488,02",17.6,17.6,1.5,36.43,9.66,4.52,4.28,10.36,2.04,1.25,20.65,37325.0,42.52,177.99,3.58,408.0
2015,AL,90.0,2.082,"105.260,27",21252.0,"6.740,19","102.075,66",18.6,16.7,1.93,27.15,11.37,4.86,4.44,11.74,2.35,1.3,23.34,19615.0,47.81,139.83,12.78,4969.0
2015,AL,91.0,2.083,"112.849,38",22682.0,"6.967,01","108.892,28",20.18,9.47,1.19,28.8,12.99,4.97,4.63,12.79,2.75,1.6,26.52,2242.0,52.13,156.81,6.07,6683.0
2015,AL,92.0,2.083,"121.296,10",24345.0,"7.210,46","116.873,06",25.32,19.77,2.49,52.23,14,5.08,5.01,13.38,2.32,1.17,30.85,24246.0,55.56,215.09,5.25,4824.0
2015,AL,93.0,2.082,"130.591,25",26148.0,"7.471,93","125.588,57",24.83,14.41,1.28,35.81,16.96,5.16,5.23,15.19,3.55,1.56,34.72,26882.0,60.19,160.77,8,5615.0
2015,AL,94.0,2.083,"143.789,56",28504.0,"7.756,97","136.840,30",28.78,25.62,3.77,43.19,19.11,5.02,4.84,16.26,3.33,1.89,40.75,33146.0,67.56,311.88,9.64,7621.0
2015,AL,95.0,2.082,"159.420,79",31485.0,"8.071,82","151.224,11",30.82,17.58,1.08,47.77,22.17,5.39,5.32,16.73,4.1,1.91,47.78,36216.0,75.94,208.01,15.33,8003.0
2015,AL,96.0,2.083,"179.734,78",35225.0,"8.424,07","169.106,99",37.12,14.68,3.42,47.97,26.27,5.46,5.6,18.72,5.46,3.25,56.04,39128.0,82.74,261.92,8.57,8486.0
2015,AL,97.0,2.083,"209.537,77",40435.0,"8.828,42","194.117,41",41.66,74.05,1.65,61.72,31.08,5.3,5.24,20.51,6.11,4.65,68.56,51525.0,97.69,535.87,20.82,9114.0
2015,AL,98.0,2.082,"251.665,49",47815.0,"9.306,56","229.656,68",47.11,28.77,3.78,68.09,38.11,5.05,4.8,21.79,6.53,6.49,86.4,60114.0,110.13,591.44,54.03,15124.0
2015,AL,99.0,2.083,"327.183,82",59233.0,"9.898,89","284.363,71",55.61,44.93,4.26,86.08,48.22,5.18,5.09,24.14,9.01,8.43,113.32,75897.0,140.16,826.49,41.99,14688.0
2015,AL,100.0,2.082,"12.895.908,35",99166.0,"10.890,55","476.303,20",91.87,99.11,5.29,175.06,63.35,5.1,4.99,26.97,11.62,45.56,207.34,1299.58,215.45,"1.642,31",129.51,38351.0
2015,AL,100.1,209.0,"342.379,38",6995.0,69.95,"334.685,36",5.81,6.37,0.49,7.1,5.36,0.52,0.55,2.13,0.99,1.05,14.1,9175.0,16.28,85.76,7.01,2172.0
2015,AL,100.2,208.0,"354.540,23",7239.0,142.34,"348.041,65",7.09,6.47,,8.53,5.88,0.46,0.44,2.76,0.91,1.86,14.33,9564.0,16.72,65.9,4.75,191.0
2015,AL,100.3,208.0,"370.327,16",7537.0,217.72,"362.375,78",7.19,3.02,0.06,7.95,5.75,0.46,0.48,2.58,0.96,2.3,15.09,9642.0,18.4,64.24,5.61,2124.0
2015,AL,100.4,208.0,"386.434,26",7885.0,296.57,"379.099,33",7.44,4.67,2.59,18.53,6.25,0.5,0.48,2.69,1.12,1.34,16.09,9623.0,20.61,89.53,3.81,1807.0
2015,AL,100.5,208.0,"404.893,20",8235.0,378.92,"395.911,86",7.59,5.39,0.15,13.02,6.73,0.53,0.52,2.99,1.38,1.64,16.68,11856.0,23.12,81.43,2.44,12037.0
2015,AL,100.6,209.0,"427.246,14",866.0,465.52,"414.351,13",7.01,5.12,0.12,18.09,7.06,0.55,0.51,2.52,1.42,1.93,17.77,12042.0,20.77,109.66,2.39,2563.0
2015,AL,100.7,208.0,"457.854,45",9174.0,557.26,"441.057,92",8.3,4.1,0.09,16.93,6.37,0.53,0.59,2.96,1.24,1.74,19.33,12137.0,18.87,93.36,9.84,2488.0
2015,AL,100.8,208.0,"501.829,06",9936.0,656.61,"477.669,06",7.52,8.82,0.51,14.01,7.12,0.46,0.43,2.71,1.35,2.73,21.06,13459.0,19.58,109.32,6.68,2605.0
2015,AL,100.9,208.0,"610.295,40",11375.0,770.37,"546.895,40",10.35,12.2,0.31,18.11,6.81,0.64,0.58,2.96,1.23,4.36,24.52,15658.0,26.95,147.41,8.87,3119.0
2015,AL,100.1,208.0,"12.895.908,35",2213.0,991.66,"1.063.923,17",23.59,42.95,0.98,52.79,6.03,0.46,0.41,2.67,1.02,26.59,48.37,26802.0,34.14,795.69,78.11,7526.0
2015,AM,1.0,3.161,,,,,0.47,4.85,4.66,38.36,,,,,,,,5686.0,7.9,91.15,6.44,1023.0
2015,AM,2.0,3.16,,,,,0.53,4.27,2.4,34.66,,,,,,,,175.0,8.45,113.99,2.06,565.0
2015,AM,3.0,3.16,,,,,0.25,5.1,2.84,36.9,,,,,,,,5615.0,7.87,60.04,3.78,1352.0
2015,AM,4.0,3.16,,,,,3.96,19.46,7.82,59.31,,,,,,,,11044.0,20.36,137.3,22.29,2415.34
2015,AM,5.0,3.16,,,,,28.03,302.47,45.73,115.8,,,,,,,,32565.0,51.96,857.94,85.69,21924.0
2015,AM,6.0,3.16,,,,,0.57,5.39,2.12,50.46,,,,,,,,532.0,16.72,121.53,1.53,1205.0
2015,AM,7.0,3.16,,,,,0.68,4.89,1.78,36.97,,,,,,,,7396.0,9.09,72.21,0.64,151.0
2015,AM,8.0,3.16,100,0.0,0,1.28,0.28,5.45,1.41,35.8,0,0.0,,0,0,,,6469.0,9.37,68.37,12.03,2792.0
2015,AM,9.0,3.161,"5.800,00",997.0,9.97,"3.154,10",5.14,33.92,3.06,56.28,0.33,0.74,0.06,0.2,0.05,0,,10168.0,17.06,188.74,1.62,1961.0
2015,AM,10.0,3.16,"9.392,00",2439.0,34.37,"7.718,97",4.96,23.58,3.57,35.29,0.73,1.53,0.21,0.42,0.09,0,0,8329.0,13.76,102.28,7.57,876.0
2015,AM,11.0,3.16,"10.536,00",3071.0,65.08,"9.719,71",6.23,47.21,18.96,18.93,0.74,1.08,0.15,0.37,0.08,,,17699.0,19.56,237.93,11.28,2958.0
2015,AM,12.0,3.16,"12.000,00",3636.0,101.44,"11.507,22",4.82,17.64,5.43,21.21,0.68,1.2,0.19,0.33,0.06,0.01,,5901.0,12.07,97.32,9.37,944.0
2015,AM,13.0,3.16,"14.208,75",4125.0,142.69,"13.053,85",3.74,13.27,3.92,24.36,1.11,1.66,0.38,0.47,0.11,0,,821.0,12.21,99.3,2.1,121.0
2015,AM,14.0,3.16,"15.853,83",4731.0,190.01,"14.972,21",3.31,10.95,4.24,19.19,1.16,1.7,0.22,0.57,0.09,0.02,,6921.0,13.02,86.28,7.25,1005.0
2015,AM,15.0,3.16,"17.540,46",5282.0,242.82,"16.713,99",4.4,9.3,4.59,23.81,1.48,1.84,0.32,0.92,0.12,0.02,0,592.0,10.94,55.49,1.68,1016.0
2015,AM,16.0,3.16,"18.457,00",5694.0,299.76,"18.018,42",2.5,15,4.16,23.65,1.14,1.34,0.26,0.37,0.18,0.02,0,5221.0,12.33,135.18,2.59,1204.0
2015,AM,17.0,3.161,"19.747,66",6029.0,360.05,"19.073,78",4.21,12.82,4.78,21.19,1.62,1.72,0.34,0.65,0.11,0.01,,55259.0,12.52,79.47,2.9,135.0
2015,AM,18.0,3.16,"20.780,38",6401.0,424.06,"20.255,77",5.37,5.21,4.12,13.37,1.77,1.78,0.36,0.59,0.19,0.01,,5837.0,9.74,64,1.89,917.0
2015,AM,19.0,3.16,"21.630,00",6724.0,491.3,"21.278,92",3.31,4.23,3.93,10.57,1.44,1.53,0.27,0.55,0.14,0.03,,6348.0,8.77,58.41,1.24,1017.0
2015,AM,20.0,3.16,"22.334,11",6954.0,560.84,"22.007,11",3.58,4.17,4.78,18.37,1.68,1.59,0.34,0.46,0.15,0.01,,14181.0,9.68,48.99,17.2,926.0
2015,AM,21.0,3.16,"22.985,00",7144.0,632.28,"22.607,33",3.18,4.16,2.24,9.35,1.36,1.5,0.24,0.45,0.13,0.01,0,7444.0,10.37,45.41,2.73,388.0
2015,AM,22.0,3.16,"23.883,72",7404.0,706.32,"23.429,47",5.44,4.82,3.48,23.06,2.2,2.3,0.33,0.66,0.12,0.04,0,5385.0,10.4,140.95,2.09,584.0
2015,AM,23.0,3.16,"24.000,00",7582.0,782.14,"23.992,19",2.07,21.79,7.07,3.46,0.5,0.81,0.13,0.18,0.05,0.01,0,6355.0,14.29,144.09,1.5,1439.0
2015,AM,24.0,3.16,"24.270,00",7597.0,858.1,"24.040,03",1.55,6.07,3.67,6.34,0.79,1.11,0.24,0.27,0.06,0.04,0,6029.0,8.12,56.71,0.98,888.0
2015,AM,25.0,3.16,"25.000,00",7788.0,935.98,"24.646,02",5.52,3.21,3.77,8.87,1.77,2.08,0.41,0.61,0.16,0.06,0,4989.0,8.29,49.44,3.67,876.0
2015,AM,26.0,3.161,"25.500,00",7971.0,"1.015,70","25.217,27",3.75,2.27,3.02,6.69,1.1,1.62,0.33,0.54,0.19,0.07,0,4416.0,8.17,63.49,2,649.0
2015,AM,27.0,3.16,"26.000,00",8151.0,"1.097,20","25.793,92",4.99,4.88,2.3,5.75,0.97,1.56,0.82,0.39,0.14,0.03,0,38.0,8.51,53.58,0.97,396.0
2015,AM,28.0,3.16,"26.400,00",8296.0,"1.180,16","26.252,24",3.03,3.06,1.57,6.5,0.97,1.66,0.41,0.47,0.16,0.02,0,4994.0,9.5,37.64,1.78,808.0
2015,AM,29.0,3.16,"26.930,42",8424.0,"1.264,40","26.657,72",5.36,2.8,2.58,7.11,1.16,2.13,0.39,0.43,0.12,0.01,0,4417.0,9.45,48.45,1.82,1325.0
2015,AM,30.0,3.16,"27.311,88",8563.0,"1.350,03","27.097,84",3.49,4.05,3.65,6.86,0.96,1.74,0.22,0.34,0.09,0.03,0,5613.0,11.99,57.61,1.47,535.0
2015,AM,31.0,3.16,"27.600,00",8692.0,"1.436,95","27.507,61",2.81,3.89,3.9,4.55,0.73,1.29,0.27,0.32,0.13,0.01,0,4845.0,10.17,53.94,2.29,525.0
2015,AM,32.0,3.16,"27.915,00",8768.0,"1.524,64","27.747,81",3.56,1.87,3.88,5.73,0.81,1.32,0.27,0.41,0.09,0.02,0,4736.0,10.94,53.45,6.25,879.0
2015,AM,33.0,3.16,"28.000,00",8844.0,"1.613,08","27.988,76",1.32,3.81,5.34,3.39,0.2,0.45,0.13,0.09,0.06,,0,5461.0,12,280.25,6.33,54.0
2015,AM,34.0,3.161,"28.072,00",8856.0,"1.701,64","28.016,27",0.9,6.84,5.22,4.15,0.23,0.63,0.16,0.17,0.05,0.03,0,7327.0,13.86,95.61,6.54,1076.0
2015,AM,35.0,3.16,"28.100,00",8879.0,"1.790,43","28.097,17",0.77,2.82,4.14,3.17,0.09,0.23,0.08,0.05,0.01,0.02,0,6078.0,13.49,83.12,28.44,351.0
2015,AM,36.0,3.16,"28.250,00",8891.0,"1.879,34","28.137,36",2.77,3.83,4.83,4.83,0.94,1.56,0.31,0.26,0.13,0.03,0,5557.0,13.11,57.87,6.85,754.0
2015,AM,37.0,3.16,"28.783,07",9009.0,"1.969,43","28.509,27",6.43,2.97,1.39,9.65,3.39,5.25,1.15,1.39,0.36,0.03,0.05,477.0,9,39.17,3.56,562.0
2015,AM,38.0,3.16,"29.332,40",9179.0,"2.061,22","29.048,68",7.49,2.89,1.24,7.47,3.41,6.05,1.08,1.14,0.43,0.05,0.11,4414.0,9.78,30.4,0.35,508.0
2015,AM,39.0,3.16,"29.918,97",9363.0,"2.154,85","29.629,56",9.74,3.23,1.96,9.29,4.31,6.13,1.28,1.41,0.44,0.08,0.16,403.0,8.93,19.34,0.7,66.0
2015,AM,40.0,3.16,"30.292,45",9503.0,"2.249,88","30.071,66",7.02,17.19,5.28,9.96,3.27,5.39,1.32,1.38,0.52,0.14,0.24,8528.0,17.71,101.39,2.72,2006.0
2015,AM,41.0,3.16,"30.883,17",9666.0,"2.346,55","30.590,14",8.29,5.16,1.07,8.7,4.73,7.03,1.66,1.62,0.57,0.06,0.26,4109.0,10.24,21.47,2.07,575.0
2015,AM,42.0,3.161,"31.486,42",9859.0,"2.445,13","31.188,60",7.8,2.35,1.86,8.1,4.83,7.06,1.78,1.68,0.57,0.11,0.34,4524.0,10.47,28.55,1.71,844.0
2015,AM,43.0,3.16,"32.100,00",10047.0,"2.545,60","31.794,33",8.53,3.08,2.05,7.92,4.94,7.35,1.91,1.94,0.53,0.11,0.41,4427.0,10.02,27.06,1.39,897.0
2015,AM,44.0,3.16,"32.766,17",10249.0,"2.648,09","32.432,01",9.95,4.44,1.37,6.79,5.36,7.71,2.07,1.71,0.69,0.09,0.48,3665.0,8.75,28.24,1.14,511.0
2015,AM,45.0,3.16,"33.419,15",10456.0,"2.752,65","33.088,44",8.85,10.04,0.72,7.44,5.27,7.7,2.11,2.18,0.7,0.06,0.57,4035.0,10.79,41.11,2.4,1485.0
2015,AM,46.0,3.16,"34.103,44",1067.0,"2.859,35","33.766,20",8.87,7.21,1.68,8.84,5.41,7.78,2.24,2.38,0.6,0.08,0.66,565.0,12.59,46.44,1.12,1058.0
2015,AM,47.0,3.16,"34.823,20",10893.0,"2.968,28","34.470,61",10.15,22.74,2,12.82,5.47,7.5,2.63,2.4,0.69,0.17,0.76,4091.0,11.65,51,0.58,547.0
2015,AM,48.0,3.16,"35.436,06",11093.0,"3.079,21","35.104,55",8.87,4.86,1.12,9.64,5.82,8.0,3.1,2.94,0.76,0.18,0.8,4559.0,9.94,32.9,1.27,614.0
2015,AM,49.0,3.16,"36.000,00",11304.0,"3.192,24","35.770,59",9.46,12.37,5,11.34,5.11,7.19,2.72,2.74,0.74,0.3,0.98,74.0,13.89,126.59,8.26,1976.0
2015,AM,50.0,3.16,"36.618,29",11461.0,"3.306,85","36.269,07",8.55,6.09,1.96,8.11,5.18,7.46,2.58,2.52,0.81,0.37,1.05,6942.0,14.33,65.78,2.4,1293.0
2015,AM,51.0,3.161,"37.317,90",11685.0,"3.423,70","36.967,02",9.33,4.43,0.86,6.34,5.87,8.51,2.71,2.67,0.87,0.33,1.13,3891.0,9.13,50.54,1.8,656.0
2015,AM,52.0,3.16,"37.926,66",11906.0,"3.542,77","37.677,90",9.12,1.66,1.01,7.82,6.34,7.8,3.2,3.06,0.84,0.11,1.25,4515.0,10.83,29.32,0.47,1136.0
2015,AM,53.0,3.16,"38.644,73",12089.0,"3.663,66","38.257,33",9.91,6.57,1.54,10.28,6.16,8.25,3.09,3.59,0.78,0.23,1.32,5508.0,11.77,32.86,3.71,1454.0
2015,AM,54.0,3.16,"39.400,02",12332.0,"3.786,98","39.026,02",9.69,7.13,0.7,7.35,6.03,8.2,3.17,3.34,0.94,0.1,1.46,4765.0,11.71,34.71,0.87,744.0
2015,AM,55.0,3.16,"40.094,85",12569.0,"3.912,67","39.775,74",10.23,3.18,1.37,8.78,6.16,7.55,3.5,3.53,0.88,0.18,1.6,6224.0,14.18,43.55,5.54,1635.0
2015,AM,56.0,3.16,"40.565,15",12736.0,"4.040,03","40.304,10",10.7,6.72,0.95,5.44,6.56,7.94,3.14,3.64,0.74,0.13,1.7,5202.0,8.49,24.47,1.08,935.0
2015,AM,57.0,3.16,"41.300,00",12927.0,"4.169,30","40.908,65",10.91,2.12,1.11,8.15,6.85,8.99,3.59,3.69,1.01,0.18,1.71,4097.0,9.68,24.43,2.21,51.0
2015,AM,58.0,3.16,"42.024,80",13177.0,"4.301,07","41.699,06",9.75,10,2.82,10.96,6.46,8.34,3.47,3.72,1.02,0.41,1.9,7897.0,15.84,80.87,11.04,107.0
2015,AM,59.0,3.161,"42.865,08",13421.0,"4.435,28","42.457,03",13.97,7.97,1.82,8.38,7.2,8.73,4.01,4.07,1.01,0.22,2.04,4891.0,11.64,51.05,8.25,951.0
2015,AM,60.0,3.16,"43.649,73",13671.0,"4.571,99","43.262,21",10.74,8.12,1.38,7.98,7.39,9.54,4.19,4.15,1.07,0.17,2.21,498.0,12.71,69.44,1.4,861.0
2015,AM,61.0,3.16,"44.361,06",13903.0,"4.711,02","43.998,03",10.53,5.04,0.81,7.06,7.96,10.02,4.31,4.38,1.51,0.29,2.34,5708.0,12.44,37.82,2.47,1192.0
2015,AM,62.0,3.16,"45.144,46",14146.0,"4.852,48","44.765,04",10.71,7.87,1.12,9.79,7.25,9.06,4.24,4.49,1.53,0.22,2.63,5066.0,11.67,36.73,3.87,12.0
2015,AM,63.0,3.16,"45.921,21",14384.0,"4.996,33","45.520,54",10.92,4.29,0.61,9.95,7.18,9.31,4.0,4.88,1.44,0.28,2.85,5187.0,10.47,35.95,0.72,1011.0
2015,AM,64.0,3.16,"46.579,06",14619.0,"5.142,51","46.261,89",11.18,6.44,0.78,6.61,8.01,10.27,4.63,5.02,2,0.1,2.93,5308.0,11.21,35.93,1.67,1085.0
2015,AM,65.0,3.16,"47.434,54",14856.0,"5.291,08","47.013,94",11.18,5.54,1.29,8.64,7.88,9.27,4.8,5.31,1.42,0.11,3.23,4939.0,11.6,314.12,1.67,802.0
2015,AM,66.0,3.16,"48.226,04",15129.0,"5.442,37","47.876,16",11.4,9.21,4.5,11.21,7.22,8.61,4.15,5.08,1.56,0.87,3.58,8824.0,17.71,69.57,0.64,153.0
2015,AM,67.0,3.161,"49.323,59",15417.0,"5.596,53","48.771,81",11.62,2.32,1.61,10.04,8.43,9.25,4.81,5.74,1.67,0.28,3.73,6656.0,13.69,43.11,0.56,1337.0
2015,AM,68.0,3.16,"50.418,10",15764.0,"5.754,17","49.885,42",12.61,18.39,2.1,9.35,8.55,9.62,4.95,5.32,2.16,0.5,4.05,7664.0,17.27,97.28,1.55,1642.0
2015,AM,69.0,3.16,"51.595,76",16115.0,"5.915,32","50.996,93",15.64,2.28,1.07,14.69,8.71,9.7,5.17,6.36,1.95,0.17,4.36,7726.0,16.44,37.2,6.16,1483.0
2015,AM,70.0,3.16,"52.660,66",1647.0,"6.080,02","52.118,72",12.27,2.88,3.47,11.03,8.95,9.46,5.19,6.43,2.12,0.34,4.72,6814.0,16.71,47.87,3.66,1496.0
2015,AM,71.0,3.16,"53.861,25",16827.0,"6.248,29","53.250,54",13.49,6.9,0.93,9.91,9.84,9.92,5.85,7.5,2.31,0.25,4.91,8307.0,15.59,40.16,3.52,1481.0
2015,AM,72.0,3.16,"55.110,21",17201.0,"6.420,30","54.433,23",13.82,11.55,2.49,14.05,8.82,8.82,5.74,7.02,2.04,0.73,5.49,8703.0,18.72,58.32,7.71,1707.0
2015,AM,73.0,3.16,"56.516,80",17635.0,"6.596,64","55.806,01",14.17,27.62,3.32,14.13,9.25,8.82,5.66,7.59,1.96,0.49,5.98,12273.0,23.58,94.3,9.01,2889.0
2015,AM,74.0,3.16,"58.021,56",18091.0,"6.777,56","57.250,93",14.57,11.56,1.75,15.06,9.99,9.44,5.8,7.58,2.33,0.53,6.53,9783.0,20.14,114.38,10.34,4275.0
2015,AM,75.0,3.16,"59.650,27",1859.0,"6.963,46","58.829,23",16.04,13.18,1.49,15.03,9.93,9.91,6.41,7.8,2.21,0.44,7.17,8584.0,16.8,89.72,3.05,1986.0
2015,AM,76.0,3.161,"60.993,56",19057.0,"7.154,03","60.288,62",15.98,20.28,6.02,16.01,9.01,8.75,5.54,7.64,1.61,1.6,8.13,16986.0,32.34,175.35,16.36,3698.0
2015,AM,77.0,3.16,"62.757,24",19539.0,"7.349,42","61.831,03",16.68,6.46,1.43,14.07,10.09,9.68,6.12,8.62,2.61,0.71,8.56,7788.0,18.74,66.56,1.28,1672.0
2015,AM,78.0,3.16,"64.500,50",20109.0,"7.550,51","63.635,84",16.18,6.72,1.37,12.15,9.52,9.33,6.35,8.15,3.26,0.57,9.56,7809.0,18.44,51.82,1.6,1833.0
2015,AM,79.0,3.16,"66.373,32",20657.0,"7.757,08","65.371,57",23.25,8.79,1.11,12.72,10.56,9.61,6.3,9,3.05,0.75,10.29,37222.0,23.38,77.81,4.36,1907.0
2015,AM,80.0,3.16,"68.410,73",21309.0,"7.970,17","67.432,32",16.13,14.15,1.78,12.74,11.58,10.82,7.57,9.95,4.27,0.84,10.8,9737.0,19,57.96,2.46,2094.0
2015,AM,81.0,3.16,"70.612,73",21962.0,"8.189,79","69.499,83",16.99,13.28,2.85,22.64,12.01,10.41,7.62,10.39,4.61,0.74,11.82,13251.0,26.12,116.75,1.87,4194.0
2015,AM,82.0,3.16,"73.032,28",22698.0,"8.416,76","71.828,69",17.43,36.55,1.81,17.46,11.12,9.82,7.52,9.93,3.87,1.18,13.5,15997.0,25.15,141.89,4.73,3109.0
2015,AM,83.0,3.16,"75.853,85",23505.0,"8.651,82","74.383,88",20.37,21.46,1.07,18.08,11.11,9.65,7.33,10.73,3.91,0.56,15.08,11063.0,28.45,163.95,3.49,2484.0
2015,AM,84.0,3.161,"78.669,10",24442.0,"8.896,23","77.323,05",20.88,24.22,1.32,21.57,11.92,9.31,7.63,11.44,3.74,0.89,16.8,15571.0,28.4,129.75,12.52,5186.0
2015,AM,85.0,3.16,"81.865,44",2538.0,"9.150,04","80.317,33",19.84,17.94,1.53,21.66,11.83,8.76,8.07,11.25,4.22,0.91,18.76,16407.0,33.11,89.95,19.93,3897.0
2015,AM,86.0,3.16,"85.259,95",26395.0,"9.413,98","83.526,98",21.98,15.3,2.56,22.27,11.68,8.74,8.05,11.28,4.78,1.54,20.77,17137.0,30.75,103.98,8.01,3572.0
2015,AM,87.0,3.16,"89.628,57",27609.0,"9.690,07","87.369,71",30.58,24.81,2.77,26.46,12.65,8.62,7.92,12.46,4.95,1.07,23.66,20453.0,35.2,190.58,24.6,4603.0
2015,AM,88.0,3.16,"94.547,83",29099.0,"9.981,06","92.085,22",27.95,28.17,1.68,30.02,13.78,9.0,8.87,13.45,4.79,1.08,26.97,21518.0,37.99,225.86,9.41,4578.0
2015,AM,89.0,3.16,"100.283,24",30737.0,"10.288,43","97.269,31",25.03,25.24,2.66,27.42,14.83,9.18,8.77,14.55,6.26,1.48,30.6,43133.0,38.76,179.62,23.56,5837.0
2015,AM,90.0,3.16,"106.866,17",32722.0,"10.615,65","103.549,94",26.72,32.41,2.14,31.54,16.06,9.25,8.63,15.4,6.02,1.14,35.83,30213.0,43.24,216.83,9.18,6211.0
2015,AM,91.0,3.16,"114.067,02",34855.0,"10.964,20","110.300,56",31.47,36.09,3.06,31.74,17.77,9.18,9.23,16.49,5.8,1.13,41.09,27513.0,53.95,271.98,44.37,69.0
2015,AM,92.0,3.161,"122.436,20",37402.0,"11.338,22","118.322,11",30.46,25.51,2.21,41.37,20.61,9.44,8.94,18,5.54,2.5,47.39,29717.0,51.14,212.94,14.58,63.0
2015,AM,93.0,3.16,"131.414,69",40088.0,"11.739,10","126.861,66",36.01,17.8,4.51,35.88,23.59,9.83,10.22,17.43,7.04,1.6,53.87,31203.0,53.38,240.84,17.61,11954.0
2015,AM,94.0,3.16,"143.522,64",43426.0,"12.173,36","137.423,45",37.7,38.28,1.38,45.97,27.59,9.75,9.42,19.74,7.36,2.41,61.9,42161.0,69.7,254.5,13.81,813.0
2015,AM,95.0,3.16,"158.400,00",47621.0,"12.649,56","150.698,13",42.37,60.98,2.82,43.02,31.98,10.02,9.65,22.07,8.36,3.43,71.5,44691.0,73.86,278.9,6.25,9026.0
2015,AM,96.0,3.16,"177.745,95",52995.0,"13.179,51","167.705,06",47.76,37.48,2.24,50.97,38.28,10.13,9.7,23.8,8.83,4.37,84.39,52558.0,94.71,304.82,15.93,11847.0
2015,AM,97.0,3.16,"205.100,22",60307.0,"13.782,58","190.845,77",66.34,66.13,2.23,83.14,45.91,9.7,9.13,25.05,11.29,4.51,102.04,65135.0,104.71,"2.719,92",79.41,14307.0
2015,AM,98.0,3.16,"246.590,43",70838.0,"14.490,97","224.172,06",65.04,45.7,1.7,79.37,54.97,9.87,9.39,28.01,13.83,5.3,127.23,76155.0,106.18,621.34,23.72,15805.0
2015,AM,99.0,3.16,"334.298,16",89418.0,"15.385,15","282.968,98",86.59,116.27,3.75,119.15,69.16,9.41,8.64,34.57,18.25,8.92,171.08,1132.78,146.97,"1.315,74",67.24,25063.0
2015,AM,100.0,3.16,"42.687.135,35",1580.12,"16.965,27","500.038,34",174.59,200.46,2.99,292.16,96.94,8.34,7.07,40.56,20.85,108.28,322.97,2433.88,263.31,"4.498,68",126.76,32016.0
2015,AM,100.1,316.0,"343.371,20",10765.0,107.65,"340.678,09",10.77,2.86,0.11,12.31,9.3,0.7,0.54,3.46,2.19,0.97,21.55,13072.0,16.13,93.72,1.94,1495.0
2015,AM,100.2,316.0,"359.778,73",11108.0,218.73,"351.503,73",9.79,8.51,0.28,25.33,8.58,0.85,0.71,3.9,1.46,1.55,22.49,12094.0,16.33,104.03,3.77,1758.0
